smiles,cano_smiles,CMC,ST,KOW,i,tox_pred_label_sum
COc1ccc(CC(=O)C2CCC(F)(F)C2(F)F)cc1,COc1ccc(CC(=O)C2CCC(F)(F)C2(F)F)cc1,-0.705428,33.956165,3.2613235,0,0.0
N=C(N)C1CCC(F)(F)C(F)(F)C1(F)F,N=C(N)C1CCC(F)(F)C(F)(F)C1(F)F,-0.5274061,24.367758,1.8067166,0,0.0
COC1(OCC(F)(F)C(F)F)[C@@H](C)CC[C@H]1C(F)(F)F,COC1(OCC(F)(F)C(F)F)[C@@H](C)CC[C@H]1C(F)(F)F,-0.18033934,22.475985,3.6345704,0,0.0
CC(=O)Nc1cc(F)c(F)c(C(F)(F)F)c1,CC(=O)Nc1cc(F)c(F)c(C(F)(F)F)c1,-0.36761615,32.081367,2.869368,0,0.0
CCOC(=O)C(F)(CBr)C(F)(F)F,CCOC(=O)C(F)(CBr)C(F)(F)F,0.16152593,25.688984,2.559412,0,0.0
O=C1CCC(C(F)(F)C(F)(F)F)O1,O=C1CCC(C(F)(F)C(F)(F)F)O1,-0.37623608,23.572723,1.2978655,0,0.0
CCOC(=O)C(F)(F)S(=O)(=O)OC,CCOC(=O)C(F)(F)S(=O)(=O)OC,0.1394144,33.356747,1.0370473,0,0.0
COC(OC(C)=O)C(F)(F)F,COC(OC(C)=O)C(F)(F)F,0.40413395,22.443325,1.0031186,0,0.0
FC(C(F)(F)F)C(F)(F)OC1CO1,FC(C(F)(F)F)C(F)(F)OC1CO1,0.39675528,20.106018,1.8474715,0,0.0
O=C(O)C1(CCC(F)(F)C(F)(F)F)CCC1,O=C(O)C1(CCC(F)(F)C(F)(F)F)CCC1,-0.08474204,28.34349,2.5321107,0,0.0
CCOC(=O)C(CC(O)(C(F)(F)F)C(F)(F)F)OCC,CCOC(=O)C(CC(O)(C(F)(F)F)C(F)(F)F)OCC,0.042588074,24.55981,2.3778582,0,0.0
C[C@@H](NC(=O)C(F)(F)F)C(=O)O,C[C@@H](NC(=O)C(F)(F)F)C(=O)O,0.333175,32.62815,0.16350576,0,0.0
FN(F)C(F)(F)COCC1CO1,FN(F)C(F)(F)COCC1CO1,0.91776067,24.628,0.51519305,0,0.0
O=C(O)c1cc(C(F)(F)F)c(F)c(F)c1F,O=C(O)c1cc(C(F)(F)F)c(F)c(F)c1F,-0.5183776,29.36784,3.1429539,0,0.0
CC(F)CC(F)(F)C(F)F,CC(F)CC(F)(F)C(F)F,0.50115275,18.472132,2.0989106,0,0.0
CC(Br)OC(F)(F)C(F)F,CC(Br)OC(F)(F)C(F)F,0.6584541,22.625212,2.3798957,0,0.0
CC(=O)c1c(F)cccc1C(F)(F)F,CC(=O)c1c(F)cccc1C(F)(F)F,-0.18571147,29.125467,2.3641028,0,0.0
C[C@H](CCO)C(F)(F)C(F)(F)C(F)(F)F,C[C@H](CCO)C(F)(F)C(F)(F)C(F)(F)F,-0.019376438,20.2187,2.862382,0,0.0
FC(F)(F)C1C=CN(C(F)(F)F)C1,FC(F)(F)C1C=CN(C(F)(F)F)C1,0.43568268,21.308002,2.454681,0,0.0
CCOC(CI)ON=C(OC)C(F)(F)F,CCOC(CI)ON=C(OC)C(F)(F)F,0.89916027,29.63598,2.6733658,0,0.0
CC(F)(C(F)F)C(F)(F)C(=O)O,CC(F)(C(F)F)C(F)(F)C(=O)O,-0.05918966,20.51148,1.446234,0,0.0
FCC(F)C(F)(F)Br,FCC(F)C(F)(F)Br,0.78671587,18.608364,1.9592402,0,0.0
C=CCC(CC)C(=O)OCC(O)(C(F)(F)F)C(F)(F)F,C=CCC(CC)C(=O)OCC(O)(C(F)(F)F)C(F)(F)F,0.115293264,25.283562,3.4633377,0,0.0
O=C(O)C(CC(F)(F)F)C(F)(F)F,O=C(O)C(CC(F)(F)F)C(F)(F)F,0.3412303,21.267723,1.53666,0,0.0
CC(=O)CC(=O)C(F)(F)F,CC(=O)CC(=O)C(F)(F)F,0.2578097,25.914318,0.5791095,0,0.0
C[Sn](C)(C)C(CC(=O)O)C(O)(C(F)(F)F)C(F)(F)F,C[Sn](C)(C)C(CC(=O)O)C(O)(C(F)(F)F)C(F)(F)F,-0.44940066,28.842579,1.5154624,0,0.0
CN1CC(O)(F)C(F)(F)C1(F)F,CN1CC(O)(F)C(F)(F)C1(F)F,-0.1089041,20.271389,1.268716,0,0.0
O=C(O)C[C@@H](OC(=O)c1ccc(C(F)(F)F)cc1)C(F)(F)F,O=C(O)C[C@@H](OC(=O)c1ccc(C(F)(F)F)cc1)C(F)(F)F,-0.98736316,32.384644,3.0800223,0,0.0
CN(C(=O)c1cccc(F)c1)C(=O)C(F)(F)F,CN(C(=O)c1cccc(F)c1)C(=O)C(F)(F)F,-0.17259285,36.709602,2.006484,0,0.0
O=C1CCOC(=O)C(F)(C(F)(F)F)O1,O=C1CCOC(=O)C(F)(C(F)(F)F)O1,-0.5171635,30.170963,0.6751976,0,0.0
FC(CI)C(F)(F)F,FC(CI)C(F)(F)F,0.82284194,21.757183,2.3745828,0,0.0
CC1CC=CC(F)(F)C1(F)F,CC1CC=CC(F)(F)C1(F)F,0.013503629,19.608526,2.9381783,0,0.0
O=S1(=O)CC(F)(F)C1(F)F,O=S1(=O)CC(F)(F)C1(F)F,-0.022406852,26.462101,0.7523809,0,0.0
COCCn1c(C(F)(F)F)ccc(Cl)c1=O,COCCn1c(C(F)(F)F)ccc(Cl)c1=O,0.08631492,33.897533,1.8596926,0,0.0
CC(=O)Nc1cc(F)cc(C(F)(F)F)c1,CC(=O)Nc1cc(F)cc(C(F)(F)F)c1,-0.124054626,32.90252,2.7725227,0,0.0
CC1COC(F)(C(F)(F)F)C1(F)F,CC1COC(F)(C(F)(F)F)C1(F)F,-0.27150348,17.931356,2.527813,0,0.0
OCc1c(F)cccc1C(F)(F)F,OCc1c(F)cccc1C(F)(F)F,0.1760765,30.549616,2.1619287,0,0.0
CC1CSC(F)(F)C(C)(F)O1,CC1CSC(F)(F)C(C)(F)O1,-0.06827051,23.509146,2.425469,0,0.0
O=c1[nH]c(C(F)(F)F)cc(F)c1F,O=c1[nH]c(C(F)(F)F)cc(F)c1F,-0.17842236,27.163687,1.5655264,0,0.0
O=C(O)Cc1c(C(F)(F)F)ccc(F)c1F,O=C(O)Cc1c(C(F)(F)F)ccc(F)c1F,-0.42587614,31.53212,2.6707988,0,0.0
FC(F)C(F)(F)C(F)(F)C=CC1CO1,FC(F)C(F)(F)C(F)(F)C=CC1CO1,-0.21919937,21.552856,2.2541816,0,0.0
CC1CC(C(F)(F)F)=NCC1=O,CC1CC(C(F)(F)F)=NCC1=O,0.25565234,31.264923,1.0720673,0,0.0
FC(F)(F)COC1CCO1,FC(F)(F)COC1CCO1,0.76818,24.310268,0.8646963,0,0.0
FC(F)(F)C(F)(Br)C1CO1,FC(F)(F)C(F)(Br)C1CO1,0.36003494,23.568014,1.9888623,0,0.0
COC1CC(F)(F)C(F)(F)c2c(F)cccc21,COC1CC(F)(F)C(F)(F)c2c(F)cccc21,-0.4297164,27.37853,3.3337016,0,0.0
CCc1cc(C(=O)O)ccc1C(F)(F)F,CCc1cc(C(=O)O)ccc1C(F)(F)F,0.08992449,34.175,3.6794944,0,0.0
CCOC(=O)C(CC(F)(F)F)C(F)(F)F,CCOC(=O)C(CC(F)(F)F)C(F)(F)F,0.19207425,20.014967,2.7136645,0,0.0
CCc1nc(C)nc(CC(O)C(F)(F)F)c1C,CCc1nc(C)nc(CC(O)C(F)(F)F)c1C,0.39295113,34.384274,2.0589168,0,0.0
FC12CCC1CC1C2C(F)(F)C1(F)F,FC12CCC1CC1C2C(F)(F)C1(F)F,-0.23920825,21.293589,3.178439,0,0.0
C=C(C)COP(=O)(OCC)C(OCC)OCC(F)(F)C(F)(F)F,C=C(C)COP(=O)(OCC)C(OCC)OCC(F)(F)C(F)(F)F,0.3867187,26.320438,3.007255,0,0.0
COC(=O)OCC(F)(F)C(F)C(F)(F)F,COC(=O)OCC(F)(F)C(F)C(F)(F)F,-0.14091817,20.323168,2.0443766,0,0.0
CN1C(C(F)(F)F)=NC1(O)C(F)(F)F,CN1C(C(F)(F)F)=NC1(O)C(F)(F)F,0.06598282,24.222305,1.3355176,0,0.0
CC(F)(F)C(F)(C(N)=O)C(F)(F)F,CC(F)(F)C(F)(C(N)=O)C(F)(F)F,0.084060796,20.243973,1.4277117,0,0.0
FCC1(F)CCC(F)(F)C(F)(F)O1,FCC1(F)CCC(F)(F)C(F)(F)O1,-0.22881782,17.983728,2.4766545,0,0.0
O=C(F)C(F)C(F)(F)C(F)(F)CO,O=C(F)C(F)C(F)(F)C(F)(F)CO,-0.11552696,21.764297,1.1377882,0,0.0
FC(F)(F)C12COCC1C2,FC(F)(F)C12COCC1C2,0.3056156,24.712254,1.3896441,0,0.0
CNC(=O)CC(CC(F)(F)F)C(=O)OC,CNC(=O)CC(CC(F)(F)F)C(=O)OC,-0.040064313,34.563213,0.57395446,0,0.0
CC1C(=O)N(C)C(F)(F)C1(F)F,CC1C(=O)N(C)C(F)(F)C1(F)F,-0.08271765,23.931978,1.3831713,0,0.0
O=C1CCC(=O)N1C(O)(C(F)(F)F)C(F)(F)F,O=C1CCC(=O)N1C(O)(C(F)(F)F)C(F)(F)F,-0.49056777,33.806625,0.97078764,0,0.0
FC1=NC(F)(F)OC1,FC1=NC(F)(F)OC1,0.66646177,21.676294,0.72932947,0,0.0
O=C(O)C(c1cc(F)c(F)cc1F)C(F)(F)F,O=C(O)C(c1cc(F)c(F)cc1F)C(F)(F)F,-0.46480852,29.803253,2.692492,0,0.0
N[C@H](CO)C(F)(F)F,N[C@H](CO)C(F)(F)F,1.1611643,25.539558,-0.01693809,0,0.0
FC(F)(F)COCC1(C(F)(F)F)CCCCN1,FC(F)(F)COCC1(C(F)(F)F)CCCCN1,0.52486247,24.797314,2.500361,0,0.0
CC(=O)C(CC(F)(F)F)C(N)=O,CC(=O)C(CC(F)(F)F)C(N)=O,0.28091702,31.990543,0.121291995,0,0.0
FC(F)(F)C1(F)OC12CCCCC2,FC(F)(F)C1(F)OC12CCCCC2,0.35169515,24.404507,3.1227927,0,0.0
FC1=CC(C(F)(F)F)OC1(F)F,FC1=CC(C(F)(F)F)OC1(F)F,-0.03601239,17.383991,2.2872074,0,0.0
O=C1CCC(F)(C(F)(F)C(F)(F)F)C1,O=C1CCC(F)(C(F)(F)C(F)(F)F)C1,-0.3802411,22.707493,1.8609692,0,0.0
FC(F)(F)C1(F)C2C=CCCCC21,FC(F)(F)C1(F)C2C=CCCCC21,0.33986306,24.580431,3.676187,0,0.0
CC(C)OC(=O)C(C)C(F)(F)F,CC(C)OC(=O)C(C)C(F)(F)F,0.4464825,21.410898,2.4628394,0,0.0
NS(=O)(=O)CCC(F)(F)C(F)(F)F,NS(=O)(=O)CCC(F)(F)C(F)(F)F,0.00076102,31.22377,1.1082815,0,0.0
CC(OC(=O)OCC(=O)C(F)(F)F)C(F)(F)F,CC(OC(=O)OCC(=O)C(F)(F)F)C(F)(F)F,-0.09263466,22.668468,1.9104275,0,0.0
CCOC(=O)C1(C(=O)OCC)CC(F)C(F)(F)C1(F)F,CCOC(=O)C1(C(=O)OCC)CC(F)C(F)(F)C1(F)F,-1.2275009,25.831928,2.7614172,0,0.0
CC(=O)Nc1cc(F)ccc1C(F)(F)F,CC(=O)Nc1cc(F)ccc1C(F)(F)F,-0.115423754,32.832146,2.0777113,0,0.0
CC(F)(F)C(F)(F)[PH](=O)(=O)[O-],CC(F)(F)C(F)(F)[PH](=O)(=O)[O-],0.28582352,23.940023,-0.007690913,0,0.0
CCOP(=O)(OCC(F)(F)C(F)F)OC(C)CC,CCOP(=O)(OCC(F)(F)C(F)F)OC(C)CC,0.343055,25.817142,2.3645256,0,0.0
COS(=O)(=O)C(F)(F)F,COS(=O)(=O)C(F)(F)F,0.5487919,28.569279,0.9799555,0,0.0
O=C(O)CC(F)(F)Cl,O=C(O)CC(F)(F)Cl,0.6777193,26.424173,0.98138636,0,0.0
N=C(CC(=O)OCC(F)(F)F)C(F)(F)F,N=C(CC(=O)OCC(F)(F)F)C(F)(F)F,0.057322778,23.318659,1.6180143,0,0.0
COC(=O)c1ccnc(C(F)(F)F)c1,COC(=O)c1ccnc(C(F)(F)F)c1,-0.30598068,32.840313,1.9929411,0,0.0
CCOC(=O)C1CC(F)(F)C(F)(F)C1(F)F,CCOC(=O)C1CC(F)(F)C(F)(F)C1(F)F,-0.8524245,20.464123,2.7047708,0,0.0
CC(=O)CC[C@@H](N)C(F)(F)F,CC(=O)CC[C@@H](N)C(F)(F)F,0.5687591,27.42693,0.26091266,0,0.0
O=C(O)Cc1c(F)cccc1C(F)(F)F,O=C(O)Cc1c(F)cccc1C(F)(F)F,-0.22045927,32.692894,2.4596484,0,0.0
O=C(CO)N(c1cccc(Cl)c1)C(F)(F)F,O=C(CO)N(c1cccc(Cl)c1)C(F)(F)F,0.34582594,42.057823,1.842844,0,0.0
COP(C)(=O)C(F)(F)C(F)(F)F,COP(C)(=O)C(F)(F)C(F)(F)F,0.093091145,20.681557,1.0691569,0,0.0
O=S(=O)(CCCO)C(F)(F)F,O=S(=O)(CCCO)C(F)(F)F,0.426565,39.232616,0.40672764,0,0.0
C[C@@H](O)C(F)(F)F,C[C@@H](O)C(F)(F)F,0.936056,18.924898,0.6828131,0,0.0
C=CC(CC(F)(F)C(F)F)C(=O)OCC,C=CC(CC(F)(F)C(F)F)C(=O)OCC,-0.006478184,24.27426,2.6694715,0,0.0
O=C(CC(O)(F)F)C(F)(F)F,O=C(CC(O)(F)F)C(F)(F)F,0.4611969,20.365526,1.0262047,0,0.0
NC(=O)c1cc(F)c(C(F)(F)F)cc1F,NC(=O)c1cc(F)c(C(F)(F)F)cc1F,-0.2598158,31.484222,1.9188869,0,0.0
O=P1(OCC(F)(F)C(F)F)CCCCC1,O=P1(OCC(F)(F)C(F)F)CCCCC1,0.010982889,32.181896,1.4601204,0,0.0
O=C(CCO)C(F)(F)F,O=C(CCO)C(F)(F)F,0.55495465,27.301764,0.16678567,0,0.0
O=CCC(CO)(C(F)(F)F)C(F)(F)F,O=CCC(CO)(C(F)(F)F)C(F)(F)F,0.011790109,25.99911,1.3194273,0,0.0
CC(C)OC(=O)C(Br)C(F)(F)F,CC(C)OC(=O)C(Br)C(F)(F)F,0.48091307,25.768042,2.554969,0,0.0
FC(F)(F)OC(n1ccnc1)C(F)(F)F,FC(F)(F)OC(n1ccnc1)C(F)(F)F,0.12949094,25.833054,1.7843794,0,0.0
FC(F)(F)C(F)(F)PC1CC1,FC(F)(F)C(F)(F)PC1CC1,0.59099543,19.90897,2.7092264,0,0.0
FC(F)OC(Br)C(F)(F)F,FC(F)OC(Br)C(F)(F)F,0.93050325,21.002934,2.2324767,0,0.0
CC(F)(F)C(F)(F)C(O)(F)CO,CC(F)(F)C(F)(F)C(O)(F)CO,0.37422785,22.500862,1.1660426,0,0.0
Cc1c(F)cc(C(F)(F)F)nc1F,Cc1c(F)cc(C(F)(F)F)nc1F,-0.08733052,23.950016,2.7082963,0,0.0
FC(F)(F)C1CSCCC1(F)F,FC(F)(F)C1CSCCC1(F)F,0.2134937,23.312872,2.6014397,0,0.0
O=C1CCCN1OC(F)(F)C(F)(F)F,O=C1CCCN1OC(F)(F)C(F)(F)F,0.060674172,30.547598,1.6682926,0,0.0
O=C1OCCC1(F)C(F)(F)F,O=C1OCCC1(F)C(F)(F)F,-0.030517478,24.077179,0.84980595,0,0.0
FC(F)(F)C1(C(F)(F)F)O[C@@H]2CCCCN21,FC(F)(F)C1(C(F)(F)F)O[C@@H]2CCCCN21,-0.29554158,25.638523,2.7613225,0,0.0
CCOC(=O)C(C)CC(O)(C(F)(F)F)C(F)(F)F,CCOC(=O)C(C)CC(O)(C(F)(F)F)C(F)(F)F,-0.33237588,23.573729,2.6071193,0,0.0
O=C(O)CCC(=O)Nc1c(F)cccc1C(F)(F)F,O=C(O)CCC(=O)Nc1c(F)cccc1C(F)(F)F,-0.58443046,40.603504,1.4659417,0,0.0
O=C(CC(O)C(F)(F)F)c1ccc(Br)cc1,O=C(CC(O)C(F)(F)F)c1ccc(Br)cc1,-0.1239032,38.450066,2.8263745,0,0.0
CCOC1(OC(=O)F)C(P(=O)(OCC)OCC)C(F)(F)C1(F)F,CCOC1(OC(=O)F)C(P(=O)(OCC)OCC)C(F)(F)C1(F)F,-1.0998522,27.92931,2.3314703,0,0.0
Nc1nc(F)cc(C(F)(F)F)c1F,Nc1nc(F)cc(C(F)(F)F)c1F,0.13050868,27.559711,2.1749756,0,0.0
O=C1NCC(F)(F)C1(F)Cl,O=C1NCC(F)(F)C1(F)Cl,-0.026773667,25.577583,0.85232097,0,0.0
O=C(O)CCc1cc(F)ccc1C(F)(F)F,O=C(O)CCc1cc(F)ccc1C(F)(F)F,-0.24739914,34.113842,2.873055,0,0.0
CC(C)c1cc(C(F)(F)C(F)F)ccc1C(=O)O,CC(C)c1cc(C(F)(F)C(F)F)ccc1C(=O)O,-0.14146498,31.045254,3.8416653,0,0.0
N=C(CC(O)C(F)(F)F)CC(F)(F)F,N=C(CC(O)C(F)(F)F)CC(F)(F)F,0.46783528,24.95643,1.5495,0,0.0
CCOC(=O)C(F)(F)C(F)(F)P(=O)(O)OCC,CCOC(=O)C(F)(F)C(F)(F)P(=O)(O)OCC,-0.30060023,26.852787,0.8324974,0,0.0
O=C(NC1CO1)C(F)(F)C(F)(F)F,O=C(NC1CO1)C(F)(F)C(F)(F)F,0.07167185,26.277182,0.9386529,0,0.0
CC(O)(CCC(=O)O)C(F)(F)F,CC(O)(CCC(=O)O)C(F)(F)F,0.24946961,30.018066,0.66049516,0,0.0
C=CC(=O)Nc1c(F)cccc1C(F)(F)F,C=CC(=O)Nc1c(F)cccc1C(F)(F)F,-0.15043047,33.056545,2.1455677,0,0.0
CCOC1(OCC(F)(F)F)OCC(F)(F)O1,CCOC1(OCC(F)(F)F)OCC(F)(F)O1,0.07178114,22.520288,2.1168714,0,0.0
O=C1NS(=O)C2CCOC(OCC(F)(F)C(F)F)(C2)N1,O=C1NS(=O)C2CCOC(OCC(F)(F)C(F)F)(C2)N1,-0.8750871,40.77574,0.4973662,0,0.0
O=C1CCCC[C@H]1C(F)C(F)(F)F,O=C1CCCC[C@H]1C(F)C(F)(F)F,0.24546924,27.954767,2.0077357,0,0.0
OC(c1ccc(F)cc1)C(F)(F)F,OC(c1ccc(F)cc1)C(F)(F)F,0.3172988,29.756113,2.2851849,0,0.0
OCCc1nc(C(F)(F)F)ccc1C(F)(F)F,OCCc1nc(C(F)(F)F)ccc1C(F)(F)F,-0.41959104,28.838964,2.5159802,0,0.0
FC(F)(F)COC1(C(F)(F)F)OC2=NCCC21,FC(F)(F)COC1(C(F)(F)F)OC2=NCCC21,-0.46429768,26.742706,2.0869453,0,0.0
CCOC(=O)CN(C(=O)C(O)C(F)(F)F)C(F)(F)F,CCOC(=O)CN(C(=O)C(O)C(F)(F)F)C(F)(F)F,-0.005610049,29.354584,1.472501,0,0.0
O=C1CC2(O)OCC2C(F)(F)C(F)(F)S1,O=C1CC2(O)OCC2C(F)(F)C(F)(F)S1,-0.59555334,32.922966,1.2963967,0,0.0
CCN(CC)C(=O)C(F)C(F)(F)C(F)C(F)(F)F,CCN(CC)C(=O)C(F)C(F)(F)C(F)C(F)(F)F,0.15224892,22.566677,2.607432,0,0.0
O=C(NC1CO1)C(F)(C(F)(F)F)C(F)(F)F,O=C(NC1CO1)C(F)(C(F)(F)F)C(F)(F)F,-0.2758089,24.435211,1.5866208,0,0.0
CC(C)(C)C(F)(F)C(F)(F)C(=O)F,CC(C)(C)C(F)(F)C(F)(F)C(=O)F,0.28322506,17.831524,3.1046484,0,0.0
COC(=O)C(F)(F)C(F)(F)C=O,COC(=O)C(F)(F)C(F)(F)C=O,-0.07559653,22.173435,0.83849156,0,0.0
FC(F)(F)c1ccc(CC2CO2)cc1,FC(F)(F)c1ccc(CC2CO2)cc1,0.3805347,31.328724,2.7297359,0,0.0
O=CC(O)(C(F)F)C(F)(F)F,O=CC(O)(C(F)F)C(F)(F)F,0.3903194,24.478127,0.843366,0,0.0
FC1(F)CCOC(C(F)(F)F)O1,FC1(F)CCOC(C(F)(F)F)O1,0.14353839,20.001102,1.7548466,0,0.0
CC1(C(F)(F)F)COC1(F)F,CC1(C(F)(F)F)COC1(F)F,0.12884255,17.842775,2.1948068,0,0.0
CCNP(=O)(COC(OC)OCC)OC(=O)C(F)C(F)(F)COCC(F)(F)F,CCNP(=O)(COC(OC)OCC)OC(=O)C(F)C(F)(F)COCC(F)(F)F,-0.23093596,29.217932,2.0295224,0,0.0
CCC(O)(CC(=O)OC)C(F)(F)F,CCC(O)(CC(=O)OC)C(F)(F)F,0.20687251,26.77388,1.2914621,0,0.0
COC(I)CC(F)C(F)(F)F,COC(I)CC(F)C(F)(F)F,0.6859022,25.326027,2.4442556,0,0.0
CC(C(=O)NC(=O)C(F)(F)F)C(F)(F)F,CC(C(=O)NC(=O)C(F)(F)F)C(F)(F)F,0.07322458,23.70824,1.6279542,0,0.0
C[C@@H](C(=O)O)c1ccc(OCC(F)(F)C(F)(F)F)cc1,C[C@@H](C(=O)O)c1ccc(OCC(F)(F)C(F)(F)F)cc1,-0.4631014,32.886055,3.1400378,0,0.0
Fc1ncnc(C(F)(F)F)c1F,Fc1ncnc(C(F)(F)F)c1F,0.019351482,24.65974,1.5452942,0,0.0
O=P(O)(CC(F)(F)C(F)(F)F)OC1CCCCC1,O=P(O)(CC(F)(F)C(F)(F)F)OC1CCCCC1,0.46609682,30.723505,2.1420214,0,0.0
CCOC(=O)C(F)(C(C)=O)C(F)(F)F,CCOC(=O)C(F)(C(C)=O)C(F)(F)F,-0.14195156,24.041725,1.4919958,0,0.0
CCC1CC(F)(F)C(F)(F)S1,CCC1CC(F)(F)C(F)(F)S1,0.029219395,21.54791,3.0406137,0,0.0
COC(=O)C1CCNC(C(F)(F)F)(C(F)(F)F)O1,COC(=O)C1CCNC(C(F)(F)F)(C(F)(F)F)O1,-0.6588134,27.599834,1.6616449,0,0.0
NC(=O)c1cc(N)c(C(F)(F)C(F)(F)F)o1,NC(=O)c1cc(N)c(C(F)(F)C(F)(F)F)o1,-0.28516775,33.190712,1.5779681,0,0.0
CCC1(C)NCC(F)(F)C1(C)F,CCC1(C)NCC(F)(F)C1(C)F,0.12814656,22.138577,2.038005,0,0.0
COC(=O)CC(F)C(F)(F)F,COC(=O)CC(F)C(F)(F)F,0.20687923,21.648113,1.381406,0,0.0
C=C(C)C(=O)OCCC(C)C(F)(F)C#N,C=C(C)C(=O)OCCC(C)C(F)(F)C#N,0.2405788,28.203938,2.4530053,0,0.0
NC(=O)COC(F)(F)C(F)C(F)(F)F,NC(=O)COC(F)(F)C(F)C(F)(F)F,0.23231716,23.368809,1.1186633,0,0.0
CC(F)(C=O)C(F)(F)F,CC(F)(C=O)C(F)(F)F,0.49128407,19.235239,1.171917,0,0.0
O=C(COC1CO1)OCC(F)(F)C(F)F,O=C(COC1CO1)OCC(F)(F)C(F)F,0.14900467,28.827978,0.92308486,0,0.0
FC(F)(F)C1OCc2cccc(Br)c21,FC(F)(F)C1OCc2cccc(Br)c21,0.000841808,33.37085,3.063488,0,0.0
NC(=O)CC(O)(C(F)(F)F)C(F)(F)Cl,NC(=O)CC(O)(C(F)(F)F)C(F)(F)Cl,-0.03925242,27.688696,1.0389457,0,0.0
FC(F)C(F)(F)C(F)(F)C12COCC1C2,FC(F)C(F)(F)C(F)(F)C12COCC1C2,-0.48033124,22.894053,2.2476106,0,0.0
CCOC(=O)C1=CC(C(F)(F)F)CC1,CCOC(=O)C1=CC(C(F)(F)F)CC1,0.112117335,27.94022,2.9976134,0,0.0
C[C@H](CO)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,C[C@H](CO)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.4050092,25.863796,1.5879982,0,0.0
CCOC(=O)C(C)CN=C(F)C(F)(F)F,CCOC(=O)C(C)CN=C(F)C(F)(F)F,0.29981783,25.18027,2.5072813,0,0.0
CCOP(=O)(OCC)C(=O)OCC(F)(F)C(F)F,CCOP(=O)(OCC)C(=O)OCC(F)(F)C(F)F,-0.20009227,28.660995,1.4532715,0,0.0
CS(=O)C(F)(F)F,CS(=O)C(F)(F)F,0.717885,23.10191,0.41514677,0,0.0
NC(=O)c1ccc(C(F)(F)F)c(F)c1,NC(=O)c1ccc(C(F)(F)F)c(F)c1,-0.058585733,33.466156,1.9531105,0,0.0
Cc1cc(CO)c(F)cc1C(F)(F)F,Cc1cc(CO)c(F)cc1C(F)(F)F,0.26098722,31.230785,2.7158532,0,0.0
FC(F)(F)CCC(F)(F)OCC1CO1,FC(F)(F)CCC(F)(F)OCC1CO1,0.64270604,22.682108,2.0094857,0,0.0
O=C1CCC(C(F)(F)C(F)F)C1,O=C1CCC(C(F)(F)C(F)F)C1,0.025433313,26.556873,1.3851523,0,0.0
C[C@@H](NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(N)=O,C[C@@H](NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(N)=O,-0.6063724,27.601486,1.0970187,0,0.0
FC(F)(F)C(I)c1ccsc1,FC(F)(F)C(I)c1ccsc1,0.3728065,33.504612,3.4098678,0,0.0
CC1COC(F)(C(F)(F)F)O1,CC1COC(F)(C(F)(F)F)O1,0.14799842,20.59999,1.6659739,0,0.0
CC(=O)C(C)(O)C(F)(F)F,CC(=O)C(C)(O)C(F)(F)F,0.38204855,25.895468,0.640498,0,0.0
CCOP(=O)(C(=O)CC)C(F)(F)F,CCOP(=O)(C(=O)CC)C(F)(F)F,0.432496,28.188171,1.1418992,0,0.0
CCOC(=O)OC(F)(F)C(F)OC(F)=C(F)F,CCOC(=O)OC(F)(F)C(F)OC(F)=C(F)F,0.1897653,22.041605,2.6677992,0,0.0
NC(=O)C(F)(F)C(F)(F)Cl,NC(=O)C(F)(F)C(F)(F)Cl,0.3767859,22.054947,1.1408976,0,0.0
O=C1CC(C(F)(F)C(F)(F)F)CCO1,O=C1CC(C(F)(F)C(F)(F)F)CCO1,-0.4062851,25.646332,1.51144,0,0.0
CCOC(OC)C(F)(F)C(F)F,CCOC(OC)C(F)(F)C(F)F,0.7706677,20.573128,1.5968523,0,0.0
OCC1(C(F)(F)F)CCCC1(F)F,OCC1(C(F)(F)F)CCCC1(F)F,0.12972711,23.506216,2.1545796,0,0.0
CC(O)(C(=O)CF)C(F)(F)F,CC(O)(C(=O)CF)C(F)(F)F,0.36723107,25.207153,0.73488027,0,0.0
CCN(CCO)C(=O)C(F)(F)F,CCN(CCO)C(=O)C(F)(F)F,0.88288367,31.843801,0.44675946,0,0.0
FC(F)(F)C(F)(F)C1(F)CCCN1,FC(F)(F)C(F)(F)C1(F)CCCN1,0.06969896,20.719446,2.027539,0,0.0
CCOC(=O)C(C)OC(=O)C(F)(F)F,CCOC(=O)C(C)OC(=O)C(F)(F)F,0.31560478,25.582342,1.5643291,0,0.0
O=C(O)c1cc(F)c(F)c(C(F)(F)F)c1F,O=C(O)c1cc(F)c(F)c(C(F)(F)F)c1F,-0.4991263,29.505478,3.0715594,0,0.0
CCC(C)OC(=O)N1CCN(C)S(=O)(=O)C(F)(F)C1(F)F,CCC(C)OC(=O)N1CCN(C)S(=O)(=O)C(F)(F)C1(F)F,-0.46218404,36.267982,2.6710734,0,0.0
COC(=O)C(C)(O)C(F)(F)F,COC(=O)C(C)(O)C(F)(F)F,0.34834936,26.289158,0.80488765,0,0.0
NC(=O)c1cc(F)ccc1C(F)(F)F,NC(=O)c1cc(F)ccc1C(F)(F)F,-0.04237684,32.966835,1.5538884,0,0.0
